image_path,captions
3514188115_f51932ae5d.jpg,"['the', 'little', 'girl', 'in', 'the', 'blue', 'dress', 'is', 'walking', 'with', 'a', 'man', 'along', 'a', 'railway', 'track']"
2102732029_9ae520914d.jpg,"['one', 'girl', 'is', 'helping', 'another', 'to', 'take', 'a', 'picture', 'with', 'a', 'digital', 'camera']"
2102732029_9ae520914d.jpg,"['two', 'children', 'take', 'a', 'picture', 'of', 'something', 'in', 'the', 'distance']"
2102732029_9ae520914d.jpg,"['two', 'young', 'girls', 'holding', 'a', 'camera', 'together']"
2102732029_9ae520914d.jpg,"['two', 'young', 'girls', 'looking', 'at', 'camera']"
2102732029_9ae520914d.jpg,"['two', 'young', 'kids', 'looking', 'into', 'the', 'same', 'camera']"
482098572_e83153b300.jpg,"['a', 'man', 'in', 'a', 'yellow', 'boat', 'paddling', 'against', 'waves']"
482098572_e83153b300.jpg,"['a', 'person', 'in', 'a', 'yellow', 'kayak', 'is', 'paddling', 'through', 'a', 'river', 'with', 'snowy', 'banks']"
482098572_e83153b300.jpg,"['the', 'kayaker', 'is', 'going', 'through', 'rapids']"
482098572_e83153b300.jpg,"['the', 'man', 'is', 'in', 'a', 'yellow', 'kayak', 'in', 'rough', 'waters']"
482098572_e83153b300.jpg,"['this', 'person', 'in', 'a', 'yellow', 'kayak', 'is', 'riding', 'the', 'rapids']"
3257107194_f235c8f7ab.jpg,"['one', 'man', 'in', 'the', 'hole', 'of', 'a', 'tire', 'in', 'water', 'and', 'another', 'man', 'getting', 'up', 'from', 'the', 'water', 'next', 'to', 'him']"
3257107194_f235c8f7ab.jpg,"['two', 'boys', 'hanging', 'off', 'a', 'tire', 'dock']"
3257107194_f235c8f7ab.jpg,"['two', 'men', 'are', 'playing', 'with', 'tires', 'in', 'muddy', 'water']"
3257107194_f235c8f7ab.jpg,"['two', 'men', 'climb', 'onto', 'tires', 'while', 'sitting', 'in', 'the', 'muddy', 'water']"
3257107194_f235c8f7ab.jpg,"['two', 'men', 'trying', 'to', 'hoist', 'themselves', 'up', 'from', 'the', 'water', 'on', 'to', 'a', 'walkway', 'made', 'of', 'tires']"
386655611_1329495f97.jpg,"['a', 'black', 'dog', 'carries', 'a', 'huge', 'stick', 'in', 'its', 'mouth']"
386655611_1329495f97.jpg,"['a', 'black', 'dog', 'is', 'carrying', 'a', 'huge', 'stick', 'whilst', 'walking', 'in', 'the', 'snow']"
386655611_1329495f97.jpg,"['a', 'dog', 'carries', 'a', 'huge', 'snow', 'covered', 'stick']"
386655611_1329495f97.jpg,"['a', 'dog', 'carries', 'a', 'very', 'large', 'tree', 'branch', 'in', 'the', 'snow']"
386655611_1329495f97.jpg,"['the', 'brown', 'and', 'white', 'dog', 'carries', 'a', 'very', 'large', 'stick', 'across', 'the', 'snow']"
429205889_ff5a006311.jpg,"['a', 'woman', 'admiring', 'colorful', 'christmas', 'ornaments']"
429205889_ff5a006311.jpg,"['a', 'woman', 'browses', 'through', 'some', 'ornaments']"
429205889_ff5a006311.jpg,"['a', 'woman', 'in', 'a', 'black', 'dress', 'looking']"
429205889_ff5a006311.jpg,"['a', 'woman', 'looking', 'at', 'a', 'colorful', 'display']"
429205889_ff5a006311.jpg,"['woman', 'standing', 'next', 'to', 'wire', 'tree', 'with', 'ornamental', 'balls', 'hanging', 'from', 'it']"
997338199_7343367d7f.jpg,"['a', 'person', 'stands', 'near', 'golden', 'walls']"
997338199_7343367d7f.jpg,"['a', 'woman', 'behind', 'a', 'scrolled', 'wall', 'is', 'writing']"
997338199_7343367d7f.jpg,"['a', 'woman', 'standing', 'near', 'a', 'decorated', 'wall', 'writes']"
997338199_7343367d7f.jpg,"['the', 'walls', 'are', 'covered', 'in', 'gold', 'and', 'patterns']"
997338199_7343367d7f.jpg,"['woman', 'writing', 'on', 'a', 'pad', 'in', 'room', 'with', 'gold', 'decorated', 'walls']"
2749124446_d4432787b5.jpg,"['a', 'dog', 'wearing', 'a', 'muzzle', 'is', 'racing', 'around', 'a', 'corner']"
2749124446_d4432787b5.jpg,"['a', 'dog', 'with', 'his', 'eyes', 'bulging', 'out', 'runs', 'in', 'front', 'of', 'another', 'running', 'dog']"
2749124446_d4432787b5.jpg,"['there', 'are', 'two', 'greyhounds', 'racing', 'around', 'a', 'dirt', 'track']"
2749124446_d4432787b5.jpg,"['the', 'two', 'greyhounds', 'are', 'racing', 'around', 'a', 'corner']"
2749124446_d4432787b5.jpg,"['two', 'horses', 'are', 'neck', 'to', 'neck', 'at', 'a', 'race']"
2461372011_ebbf513766.jpg,"['a', 'person', 'and', 'a', 'black', 'dog', 'are', 'walking', 'through', 'the', 'snow']"
2461372011_ebbf513766.jpg,"['a', 'person', 'climbs', 'a', 'snowy', 'hill', 'while', 'a', 'black', 'dog', 'follows']"
2461372011_ebbf513766.jpg,"['a', 'person', 'climbs', 'up', 'a', 'snowy', 'hill', 'while', 'their', 'dog', 'follows']"
2461372011_ebbf513766.jpg,"['a', 'person', 'hiking', 'up', 'a', 'hill', 'in', 'the', 'snow', 'with', 'a', 'dog']"
2461372011_ebbf513766.jpg,"['the', 'hiker', 'is', 'walking', 'up', 'a', 'snow', 'covered', 'hill', 'with', 'a', 'black', 'dog']"
326585030_e1dcca2562.jpg,"['a', 'man', 'drives', 'a', 'boat', 'along', 'a', 'waterway', 'lined', 'with', 'apartments']"
326585030_e1dcca2562.jpg,"['a', 'man', 'driving', 'a', 'blue', 'boat', 'passes', 'by', 'some', 'colorful', 'houses']"
326585030_e1dcca2562.jpg,"['a', 'man', 'steers', 'a', 'boat', 'through', 'the', 'canal', 'lined', 'with', 'colorful', 'houses', 'with', 'red', 'roofs']"
326585030_e1dcca2562.jpg,"['a', 'man', 'steers', 'a', 'blue', 'boat', 'past', 'brightly', 'colored', 'houses']"
326585030_e1dcca2562.jpg,"['a', 'person', 'on', 'a', 'boat', 'in', 'a', 'canal']"
3208032657_27b9d6c4f3.jpg,"['a', 'man', 'power', 'washes', 'some', 'steps', 'beside', 'a', 'swimming', 'pool']"
3208032657_27b9d6c4f3.jpg,"['a', 'man', 'power', 'washes', 'steps', 'by', 'a', 'large', 'swimming', 'pool']"
3208032657_27b9d6c4f3.jpg,"['a', 'person', 'cleaning', 'some', 'steps', 'by', 'a', 'pool']"
3208032657_27b9d6c4f3.jpg,"['a', 'person', 'powerwashing', 'stairs', 'leading', 'down', 'to', 'a', 'pool']"
3208032657_27b9d6c4f3.jpg,"['man', 'holding', 'equipment', 'near', 'steps', 'poolside', 'with', 'a', 'white', 'building', 'in', 'background']"
3185645793_49de805194.jpg,"['a', 'bike', 'rider', 'jumping', 'the', 'hill', 'on', 'his', 'bicycle']"
3185645793_49de805194.jpg,"['a', 'man', 'leaving', 'the', 'ground', 'on', 'a', 'bicycle']"
3185645793_49de805194.jpg,"['a', 'man', 'wearing', 'a', 'blue', 'shirt', 'and', 'matching', 'helmet', 'is', 'jumping', 'his', 'bike', 'over', 'a', 'hill']"
3185645793_49de805194.jpg,"['a', 'mountain', 'biker', 'riding', 'on', 'a', 'hillside', 'wearing', 'a', 'helmet']"
3185645793_49de805194.jpg,"['one', 'person', 'jumping', 'his', 'bike', 'towards', 'the', 'camera', 'while', 'another', 'one', 'in', 'the', 'background', 'is', 'walking', 'his', 'bike', 'away', 'from', 'the', 'camera']"
2410040397_1a161a1146.jpg,"['a', 'black', 'and', 'brown', 'dog', 'is', 'running', 'through', 'the', 'woods']"
2410040397_1a161a1146.jpg,"['a', 'black', 'and', 'brown', 'dog', 'runs', 'through', 'the', 'woods']"
2410040397_1a161a1146.jpg,"['a', 'dog', 'running', 'through', 'the', 'woods']"
2410040397_1a161a1146.jpg,"['a', 'dog', 'runs', 'through', 'the', 'woods']"
2410040397_1a161a1146.jpg,"['brown', 'dog', 'with', 'mouth', 'open', 'running', 'toward', 'camera', 'in', 'a', 'wooded', 'area']"
3555231025_73fa54fa29.jpg,"['a', 'small', 'girl', 'wearing', 'a', 'pink', 'top', 'and', 'jeans', 'stands', 'on', 'a', 'field', 'with', 'others', 'in', 'the', 'background']"
3555231025_73fa54fa29.jpg,"['a', 'small', 'white', 'skinned', 'girl', 'in', 'a', 'pink', 'top', 'and', 'jeans', 'stands', 'on', 'a', 'soccer', 'field']"
3555231025_73fa54fa29.jpg,"['a', 'young', 'girl', 'in', 'blue', 'jeans', 'and', 'a', 'red', 'shirt', 'is', 'in', 'the', 'green', 'grass']"
3555231025_73fa54fa29.jpg,"['a', 'young', 'girl', 'smiles', 'in', 'a', 'field']"
3555231025_73fa54fa29.jpg,"['girl', 'in', 'pink', 'top', 'dancing', 'in', 'a', 'field']"
2330536645_2d36b516e1.jpg,"['a', 'group', 'of', 'kids', 'is', 'splashing', 'in', 'deep', 'water', 'nearby', 'a', 'rock', 'formation']"
2330536645_2d36b516e1.jpg,"['kids', 'play', 'in', 'the', 'water']"
2330536645_2d36b516e1.jpg,"['many', 'children', 'play', 'in', 'the', 'water']"
2330536645_2d36b516e1.jpg,"['six', 'kids', 'splash', 'in', 'water']"
2330536645_2d36b516e1.jpg,"['six', 'shirtless', 'children', 'are', 'playing', 'in', 'natural', 'water', 'and', 'splashing', 'around']"
316833109_6500b526dc.jpg,"['a', 'brown', 'dog', 'carries', 'a', 'multiple', 'colored', 'toy', 'in', 'the', 'grass']"
316833109_6500b526dc.jpg,"['a', 'brown', 'dog', 'is', 'running', 'across', 'the', 'yard', 'with', 'its', 'toy', 'in', 'its', 'mouth']"
316833109_6500b526dc.jpg,"['a', 'dog', 'with', 'a', 'toy', 'runs', 'through', 'the', 'grass']"
316833109_6500b526dc.jpg,"['a', 'golden', 'retriever', 'runs', 'through', 'grass', 'carrying', 'a', 'dog', 'toy']"
316833109_6500b526dc.jpg,"['the', 'dog', 'is', 'running', 'with', 'his', 'toy', 'in', 'his', 'mouth']"
3397259310_1ed1a346b5.jpg,"['a', 'boy', 'on', 'a', 'skateboard', 'is', 'on', 'a', 'wall', 'near', 'the', 'water', 'and', 'next', 'to', 'grass']"
3397259310_1ed1a346b5.jpg,"['a', 'boy', 'on', 'a', 'skateboard', 'is', 'riding', 'on', 'a', 'stone', 'wall']"
3397259310_1ed1a346b5.jpg,"['skateboarder', 'preparing', 'to', 'jump', 'off', 'of', 'stone', 'wall']"
3397259310_1ed1a346b5.jpg,"['the', 'skateboarder', 'does', 'a', 'trick', 'on', 'the', 'low', 'stone', 'wall']"
3397259310_1ed1a346b5.jpg,"['young', 'man', 'skateboarding', 'on', 'a', 'retaining', 'wall', 'in', 'a', 'suburban', 'area']"
3701544312_b2e4e9813d.jpg,"['a', 'group', 'of', 'people', 'pulling', 'on', 'a', 'rope']"
3701544312_b2e4e9813d.jpg,"['three', 'girls', 'tug', 'a', 'rope']"
3701544312_b2e4e9813d.jpg,"['three', 'people', 'are', 'mountain', 'climbing', 'and', 'the', 'lady', 'in', 'front', 'has', 'long', 'hair']"
3701544312_b2e4e9813d.jpg,"['three', 'people', 'are', 'pulling', 'a', 'rope', 'on', 'a', 'hillside']"
3701544312_b2e4e9813d.jpg,"['three', 'women', 'on', 'one', 'side', 'of', 'a', 'tug', 'of', 'war']"
3354200211_35348e47d8.jpg,"['a', 'bunch', 'of', 'people', 'walking', 'down', 'the', 'street']"
3354200211_35348e47d8.jpg,"['adults', 'and', 'children', 'dressed', 'for', 'cold', 'weather', 'in', 'a', 'road', 'race']"
3354200211_35348e47d8.jpg,"['a', 'group', 'of', 'people', 'run', 'down', 'a', 'city', 'street']"
3354200211_35348e47d8.jpg,"['many', 'people', 'are', 'jogging', 'along', 'the', 'street', 'by', 'a', 'green', 'fence']"
3354200211_35348e47d8.jpg,"['many', 'people', 'run', 'in', 'a', 'race', 'on', 'a', 'street']"
698107542_3aa0ba78b4.jpg,"['a', 'young', 'child', 'raises', 'her', 'arms', 'while', 'jumping', 'on', 'a', 'yellow', 'blow', 'up', 'toy']"
698107542_3aa0ba78b4.jpg,"['child', 'in', 'light', 'colored', 'clothing', 'standing', 'with', 'arms', 'extended', 'outward']"
698107542_3aa0ba78b4.jpg,"['children', 'jump', 'in', 'bouncy', 'gym']"
698107542_3aa0ba78b4.jpg,"['two', 'girls', 'playing', 'inside', 'a', 'jumper', 'house']"
698107542_3aa0ba78b4.jpg,"['two', 'little', 'girls', 'play', 'in', 'a', 'yellow', 'inflatable', 'house']"
2157173498_2eea42ee38.jpg,"['a', 'man', 'is', 'snowboarding', 'and', 'jumping', 'off', 'of', 'a', 'snow', 'hill']"
2157173498_2eea42ee38.jpg,"['a', 'person', 'in', 'a', 'black', 'jacket', 'is', 'snowboarding', 'during', 'the', 'evening']"
2157173498_2eea42ee38.jpg,"['a', 'silhouette', 'of', 'a', 'person', 'snowboarding', 'through', 'a', 'pile', 'of', 'snow']"
2157173498_2eea42ee38.jpg,"['a', 'snowboarder', 'flying', 'off', 'a', 'snow', 'drift', 'with', 'a', 'colorful', 'sky', 'in', 'the', 'background']"
2157173498_2eea42ee38.jpg,"['the', 'person', 'in', 'the', 'parka', 'is', 'on', 'a', 'snowboard']"
3122773470_b622205948.jpg,"['a', 'group', 'of', 'people', 'are', 'backpacking', 'through', 'a', 'grassy', 'field']"
3122773470_b622205948.jpg,"['a', 'group', 'of', 'people', 'walk', 'in', 'a', 'line', 'through', 'a', 'field', 'next', 'to', 'a', 'forest']"
3122773470_b622205948.jpg,"['a', 'group', 'of', 'people', 'walking', 'through', 'a', 'grassy', 'field']"
3122773470_b622205948.jpg,"['people', 'on', 'a', 'nature', 'walk', 'with', 'nets', 'and', 'backpacks', 'with', 'trees', 'to', 'the', 'left', 'of', 'them']"
3122773470_b622205948.jpg,"['several', 'people', 'in', 'line', 'walking', 'through', 'grass', 'with', 'nets', 'in', 'hand']"
2992808092_5f677085b7.jpg,"['two', 'boys', 'fight', 'for', 'the', 'ball']"
2992808092_5f677085b7.jpg,"['two', 'field', 'hockey', 'players', 'fight', 'for', 'the', 'ball']"
2992808092_5f677085b7.jpg,"['two', 'hockey', 'players', 'are', 'trying', 'to', 'shoot', 'the', 'puck', 'on', 'the', 'grass']"
2992808092_5f677085b7.jpg,"['two', 'opposing', 'male', 'players', 'are', 'chasing', 'the', 'ball', 'in', 'field', 'hockey']"
2992808092_5f677085b7.jpg,"['two', 'teenagers', 'participate', 'in', 'a', 'game', 'of', 'field', 'hockey']"
3587781729_bd21ce7b11.jpg,"['this', 'picture', 'shows', 'a', 'blond', 'haired', 'boy', 'and', 'brown', 'haired', 'boy', 'smiling', 'while', 'swinging', 'on', 'a', 'tire', 'swing']"
3587781729_bd21ce7b11.jpg,"['two', 'children', 'are', 'laughing', 'and', 'playing', 'in', 'a', 'tire', 'swing', 'at', 'a', 'park']"
3587781729_bd21ce7b11.jpg,"['two', 'child', 'share', 'a', 'swing', 'in', 'a', 'playground']"
3587781729_bd21ce7b11.jpg,"['two', 'kids', 'are', 'swinging', 'together', 'on', 'a', 'tire', 'swing']"
3587781729_bd21ce7b11.jpg,"['two', 'kids', 'enjoy', 'a', 'tire', 'swing']"
244368383_e90b6b2f20.jpg,"['a', 'crowd', 'of', 'people', 'are', 'socializing']"
244368383_e90b6b2f20.jpg,"['a', 'crowd', 'of', 'scantily', 'clad', 'people', 'at', 'an', 'outdoor', 'festival']"
244368383_e90b6b2f20.jpg,"['a', 'large', 'crowd', 'of', 'people']"
244368383_e90b6b2f20.jpg,"['a', 'large', 'group', 'of', 'people', 'fill', 'the', 'picture', 'which', 'is', 'taken', 'from', 'above']"
244368383_e90b6b2f20.jpg,"['many', 'people', 'standing', 'around', 'listening', 'to', 'music']"
2762702644_2aa3bf9680.jpg,"['a', 'woman', 'wearing', 'a', 'red', 'and', 'black', 'outfit', 'standing', 'in', 'front', 'of', 'a', 'building', 'playing', 'a', 'violin']"
2762702644_2aa3bf9680.jpg,"['a', 'woman', 'wearing', 'black', 'and', 'red', 'is', 'playing', 'a', 'violin', 'in', 'front', 'of', 'a', 'brick', 'building']"
2762702644_2aa3bf9680.jpg,"['a', 'woman', 'wearing', 'red', 'playing', 'a', 'violin', 'on', 'a', 'sidewalk']"
2762702644_2aa3bf9680.jpg,"['girl', 'in', 'red', 'with', 'striped', 'tights', 'playing', 'violin', 'outside', 'of', 'building']"
2762702644_2aa3bf9680.jpg,"['the', 'girl', 'in', 'red', 'and', 'black', 'is', 'holding', 'a', 'violin', 'and', 'bow']"
1007129816_e794419615.jpg,"['a', 'man', 'in', 'an', 'orange', 'hat', 'starring', 'at', 'something']"
1007129816_e794419615.jpg,"['a', 'man', 'wears', 'an', 'orange', 'hat', 'and', 'glasses']"
1007129816_e794419615.jpg,"['a', 'man', 'with', 'gauges', 'and', 'glasses', 'is', 'wearing', 'a', 'blitz', 'hat']"
1007129816_e794419615.jpg,"['a', 'man', 'with', 'glasses', 'is', 'wearing', 'a', 'beer', 'can', 'crocheted', 'hat']"
1007129816_e794419615.jpg,"['the', 'man', 'with', 'pierced', 'ears', 'is', 'wearing', 'glasses', 'and', 'an', 'orange', 'hat']"
3500115252_9404c066a8.jpg,"['a', 'black', 'dog', 'is', 'playing', 'with', 'a', 'blue', 'doll', 'on', 'a', 'white', 'carpet']"
3500115252_9404c066a8.jpg,"['a', 'black', 'dog', 'playing', 'with', 'a', 'purple', 'toy']"
3500115252_9404c066a8.jpg,"['a', 'cat', 'watching', 'a', 'dog', 'with', 'a', 'toy']"
3500115252_9404c066a8.jpg,"['a', 'dog', 'plays', 'with', 'a', 'stuffed', 'animal']"
3500115252_9404c066a8.jpg,"['the', 'dog', 'plays', 'with', 'a', 'purple', 'toy', 'near', 'a', 'cat']"
2666078276_f7b3056997.jpg,"['a', 'dog', 'leaps', 'on', 'the', 'beach']"
2666078276_f7b3056997.jpg,"['a', 'playful', 'dog', 'is', 'jumping', 'on', 'the', 'sand']"
2666078276_f7b3056997.jpg,"['brown', 'dog', 'is', 'leaping', 'up', 'into', 'the', 'air']"
2666078276_f7b3056997.jpg,"['the', 'collared', 'dog', 'is', 'jumping', 'into', 'the', 'air']"
2666078276_f7b3056997.jpg,"['there', 'is', 'a', 'brown', 'dog', 'leaping', 'on', 'the', 'beach']"
875731481_a5a0a09934.jpg,"['a', 'woman', 'wearing', 'a', 'brightly', 'colored', 'costume', 'stands', 'onstage']"
875731481_a5a0a09934.jpg,"['brightly', 'dressed', 'feather', 'headed', 'wearing', 'women', 'competing', 'on', 'a', 'stage', 'in', 'some', 'sort', 'of', 'pagent']"
875731481_a5a0a09934.jpg,"['costumed', 'women', 'perform', 'outdoors']"
875731481_a5a0a09934.jpg,"['several', 'women', 'dressed', 'in', 'colorful', 'costumes', 'near', 'a', 'city', 'hall', 'building']"
875731481_a5a0a09934.jpg,"['women', 'in', 'costume', 'stand', 'on', 'a', 'stage']"
2923475135_a6b6e13d26.jpg,"['a', 'brown', 'horse', 'with', 'a', 'rider', 'sitting', 'on', 'him', 'is', 'jumping', 'over', 'a', 'blue', 'barrier']"
2923475135_a6b6e13d26.jpg,"['a', 'horse', 'and', 'rider', 'jumping', 'a', 'barrier', 'on', 'a', 'course']"
2923475135_a6b6e13d26.jpg,"['a', 'person', 'in', 'white', 'jumps', 'a', 'brown', 'horse', 'over', 'the', 'gate']"
2923475135_a6b6e13d26.jpg,"['jockey', 'and', 'horse', 'jump', 'over', 'blue', 'hurdle']"
2923475135_a6b6e13d26.jpg,"['there', 'is', 'a', 'horse', 'and', 'rider', 'jumping', 'over', 'a', 'hurdle']"
3164415865_612f9fd8bc.jpg,"['sleds', 'sled', 'down', 'the', 'street']"
3164415865_612f9fd8bc.jpg,"['children', 'are', 'sledding', 'down', 'a', 'snowy', 'hill']"
3164415865_612f9fd8bc.jpg,"['five', 'children', 'sledding', 'down', 'a', 'snow', 'covered', 'street']"
3164415865_612f9fd8bc.jpg,"['four', 'children', 'snow', 'sledding', 'down', 'a', 'hill']"
3164415865_612f9fd8bc.jpg,"['the', 'people', 'ride', 'down', 'the', 'road', 'on', 'sleds']"
1522787272_5a31497ef2.jpg,"['a', 'dog', 'with', 'mud', 'stuck', 'on', 'his', 'underside', 'is', 'running', 'on', 'grass']"
1522787272_5a31497ef2.jpg,"['a', 'golden', 'retriever', 'has', 'on', 'a', 'collar', 'and', 'a', 'harness', 'and', 'has', 'a', 'muddy', 'lower', 'body']"
1522787272_5a31497ef2.jpg,"['a', 'muddy', 'dog', 'prances', 'through', 'the', 'grass']"
1522787272_5a31497ef2.jpg,"['a', 'muddy', 'golden', 'dog', 'running', 'in', 'grass']"
1522787272_5a31497ef2.jpg,"['a', 'white', 'dog', 'that', 'is', 'muddy', 'walks', 'across', 'the', 'green', 'grass']"
3629664676_36bcefe6b7.jpg,"['a', 'black', 'dog', 'pulling', 'a', 'green', 'rope']"
3629664676_36bcefe6b7.jpg,"['a', 'black', 'dog', 'pulling', 'on', 'a', 'green', 'rope', 'in', 'the', 'grass']"
3629664676_36bcefe6b7.jpg,"['a', 'black', 'dog', 'tugs', 'on', 'a', 'rope']"
3629664676_36bcefe6b7.jpg,"['a', 'dog', 'pulling', 'a', 'rope']"
3629664676_36bcefe6b7.jpg,"['the', 'black', 'dog', 'is', 'tugging', 'at', 'a', 'green', 'rope']"
3412036192_d8cd12ed3f.jpg,"['a', 'brown', 'and', 'white', 'dog', 'is', 'jumping', 'up', 'to', 'catch', 'a', 'ball', 'in', 'the', 'park']"
3412036192_d8cd12ed3f.jpg,"['a', 'dog', 'chases', 'a', 'tennis', 'ball', 'on', 'a', 'well', 'manicured', 'park', 'lawn']"
3412036192_d8cd12ed3f.jpg,"['a', 'white', 'and', 'brown', 'dog', 'jumps', 'for', 'a', 'tennis', 'ball', 'in', 'midair']"
3412036192_d8cd12ed3f.jpg,"['a', 'white', 'and', 'brown', 'dog', 'mid', 'leap', 'in', 'a', 'park']"
3412036192_d8cd12ed3f.jpg,"['a', 'white', 'dog', 'tries', 'to', 'catch', 'a', 'tennis', 'ball', 'high', 'in', 'the', 'air']"
1024138940_f1fefbdce1.jpg,"['two', 'different', 'breeds', 'of', 'brown', 'and', 'white', 'dogs', 'play', 'on', 'the', 'beach']"
1024138940_f1fefbdce1.jpg,"['two', 'dogs', 'are', 'making', 'a', 'turn', 'on', 'a', 'soft', 'sand', 'beach']"
1024138940_f1fefbdce1.jpg,"['two', 'dogs', 'playing', 'in', 'the', 'sand', 'at', 'the', 'beach']"
1024138940_f1fefbdce1.jpg,"['two', 'dogs', 'playing', 'together', 'on', 'a', 'beach']"
1024138940_f1fefbdce1.jpg,"['two', 'large', 'tan', 'dogs', 'play', 'along', 'a', 'sandy', 'beach']"
241345942_ea76966542.jpg,"['a', 'football', 'player', 'is', 'trying', 'to', 'tackle', 'another', 'one']"
241345942_ea76966542.jpg,"['a', 'man', 'in', 'a', 'sooners', 'jersey', 'blocks', 'an', 'attempted', 'uw', 'tackle']"
241345942_ea76966542.jpg,"['one', 'football', 'player', 'tries', 'to', 'tackle', 'a', 'player', 'on', 'the', 'opposing', 'team']"
241345942_ea76966542.jpg,"['the', 'football', 'player', 'in', 'red', 'keeps', 'the', 'football', 'away', 'from', 'the', 'player', 'in', 'purple', 'and', 'white']"
241345942_ea76966542.jpg,"['the', 'football', 'player', 'in', 'white', 'is', 'defending', 'against', 'the', 'player', 'in', 'red', 'who', 'is', 'running', 'with', 'the', 'ball']"
3264337159_e1680a35ba.jpg,"['a', 'dog', 'is', 'running', 'through', 'reeds', 'towards', 'the', 'ocean']"
3264337159_e1680a35ba.jpg,"['a', 'white', 'dog', 'is', 'jumping', 'in', 'some', 'cat', 'tails']"
3264337159_e1680a35ba.jpg,"['a', 'white', 'dog', 'leaps', 'through', 'dried', 'cattails', 'coming', 'through', 'the', 'snow']"
3264337159_e1680a35ba.jpg,"['a', 'white', 'dog', 'runs', 'through', 'dried', 'cattails', 'in', 'a', 'snowy', 'field']"
3264337159_e1680a35ba.jpg,"['a', 'white', 'dog', 'with', 'an', 'orange', 'spot', 'jumping', 'through', 'dried', 'grass']"
2943079526_e9033a6556.jpg,"['a', 'business', 'man', 'is', 'reading', 'on', 'a', 'subway']"
2943079526_e9033a6556.jpg,"['a', 'man', 'on', 'the', 'subway', 'holds', 'his', 'bags', 'and', 'looks', 'at', 'a', 'book']"
2943079526_e9033a6556.jpg,"['a', 'man', 'reads', 'a', 'book', 'on', 'the', 'subway']"
2943079526_e9033a6556.jpg,"['a', 'man', 'wearing', 'sunglasses', 'is', 'standing', 'on', 'a', 'metro', 'train', 'reading', 'a', 'book']"
2943079526_e9033a6556.jpg,"['man', 'dressed', 'in', 'black', 'suit', 'and', 'tie', 'reads', 'a', 'book', 'while', 'waiting', 'on', 'the', 'subway']"
456299217_b2802efbc2.jpg,"['a', 'girl', 'sits', 'outside', 'at', 'a', 'large', 'fountain']"
456299217_b2802efbc2.jpg,"['a', 'woman', 'and', 'two', 'others', 'are', 'sitting', 'nearby', 'a', 'decorative', 'water', 'fountain']"
456299217_b2802efbc2.jpg,"['a', 'woman', 'sits', 'on', 'a', 'wall', 'next', 'to', 'a', 'large', 'conical', 'fountain']"
456299217_b2802efbc2.jpg,"['a', 'young', 'woman', 'sits', 'near', 'a', 'fountain']"
456299217_b2802efbc2.jpg,"['woman', 'in', 'black', 'poses', 'near', 'a', 'pyramid', 'fountain']"
1463732130_a754441289.jpg,"['a', 'girl', 'in', 'a', 'white', 'shirt', 'jumps', 'on', 'a', 'trampoline']"
1463732130_a754441289.jpg,"['a', 'young', 'girl', 'bouncing', 'on', 'a', 'trampoline']"
1463732130_a754441289.jpg,"['a', 'young', 'girl', 'jumping', 'on', 'an', 'enclosed', 'trampoline']"
1463732130_a754441289.jpg,"['the', 'girl', 'in', 'blue', 'jeans', 'and', 'white', 'shirt', 'is', 'balancing', 'on', 'one', 'leg']"
1463732130_a754441289.jpg,"['we', 'cannot', 'see', 'the', 'face', 'of', 'the', 'girl', 'with', 'the', 'white', 't', 'shirt', 'and', 'blue', 'jeans']"
1207159468_425b902bfb.jpg,"['a', 'boy', 'and', 'a', 'person', 'suspended', 'above', 'a', 'dome', 'structure']"
1207159468_425b902bfb.jpg,"['a', 'boy', 'in', 'a', 'blue', 'shirt', 'is', 'posing', 'in', 'front', 'of', 'an', 'igloo', 'type', 'building', 'with', 'a', 'person', 'dangling', 'from', 'a', 'rope', 'above', 'the', 'building']"
1207159468_425b902bfb.jpg,"['a', 'boy', 'poses', 'for', 'a', 'picture', 'and', 'in', 'the', 'background', 'a', 'man', 'is', 'hanging', 'by', 'a', 'rope']"
1207159468_425b902bfb.jpg,"['a', 'boy', 'stands', 'near', 'a', 'structure', 'outside']"
1207159468_425b902bfb.jpg,"['a', 'young', 'man', 'wearing', 'a', 'blue', 'shirt', 'with', 'a', 'strange', 'white', 'building', 'in', 'the', 'background']"
3248752274_96740ed073.jpg,"['a', 'black', 'dog', 'pulls', 'a', 'red', 'sled', 'in', 'the', 'snow']"
3248752274_96740ed073.jpg,"['a', 'black', 'dog', 'pulls', 'a', 'red', 'sleigh']"
3248752274_96740ed073.jpg,"['a', 'black', 'dog', 'wearing', 'a', 'harness', 'is', 'pulling', 'a', 'sled']"
3248752274_96740ed073.jpg,"['a', 'black', 'dog', 'wearing', 'a', 'harness', 'that', 'is', 'attached', 'to', 'a', 'red', 'sled']"
3248752274_96740ed073.jpg,"['large', 'black', 'dog', 'is', 'pulling', 'things', 'around', 'on', 'a', 'red', 'sled']"
3105623068_392b767a7b.jpg,"['a', 'girl', 'in', 'white', 'is', 'rock', 'climbing']"
3105623068_392b767a7b.jpg,"['a', 'woman', 'in', 'a', 'white', 'shirt', 'and', 'black', 'cropped', 'pants', 'climbs', 'a', 'rock', 'wall']"
3105623068_392b767a7b.jpg,"['a', 'young', 'girl', 'climbing', 'a', 'rock', 'wall']"
